HPO_2197	Generalized-onset Seizure	Effect/Phenotype
GO_1990793	Substance P Secretion, Neurotransmission	Biological process
GO_1904848	Negative Regulation Of Cell Chemotaxis To Fibroblast Growth Factor	Biological process
UBERON_7776	Unerupted Tooth	Anatomy
GO_43823	Spheroidene Monooxygenase Activity	Molecular function
NCBI_100873433	Rna5sp168	Gene/Protein
HPO_100751	Esophageal Neoplasm	Effect/Phenotype
UBERON_3415	Mesenchyme Of Nasal Septum	Anatomy
GO_9094	L-phenylalanine Biosynthetic Process	Biological process
NCBI_306	Anxa3	Gene/Protein
HPO_32283	Disseminated Nontuberculous Mycobacterial Infection	Effect/Phenotype
NCBI_23074	Uhrf1bp1l	Gene/Protein
UBERON_22300	Nasociliary Nerve	Anatomy
NCBI_100505663	Linc01370	Gene/Protein
GO_97259	20-aldehyde-leukotriene B4 20-monooxygenase Activity	Molecular function
NCBI_100874117	Egflam-as1	Gene/Protein
NCBI_100616414	Mir4761	Gene/Protein
NCBI_79831	Kdm8	Gene/Protein
NCBI_10793	Znf273	Gene/Protein
NCBI_2304	Foxe1	Gene/Protein
HPO_8271	Abnormal Cartilage Collagen	Effect/Phenotype
NCBI_100312833	Vn1r88p	Gene/Protein
HPO_11447	Hyposegmentation Of Neutrophil Nuclei	Effect/Phenotype
HPO_1063	Acrocyanosis	Effect/Phenotype
GO_50681	Androgen Receptor Binding	Molecular function
GO_36166	Phenotypic Switching	Biological process
DrugBank_DB14232	Deacetylbisacodyl	Drug
MONDO_8655	Vestibulocochlear Dysfunction, Progressive	Disease
UBERON_4300014	Dorsal Cleithrum	Anatomy
GO_1900290	Positive Regulation Of Coenzyme F420-dependent Bicyclic Nitroimidazole Catabolic Process	Biological process
MONDO_8995	Yunis-varon Syndrome	Disease
MONDO_16340	Familial Restrictive Cardiomyopathy	Disease
NCBI_3433	Ifit2	Gene/Protein
GO_98830	Presynaptic Endosome	Cellular component
NCBI_51338	Ms4a4a	Gene/Protein
GO_1900235	Negative Regulation Of Kit Signaling Pathway	Biological process
DrugBank_DB07500	(2e)-1-[2-hydroxy-4-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one	Drug
GO_8365	Adult Chitin-based Cuticle Development	Biological process
GO_6171	Camp Biosynthetic Process	Biological process
DrugBank_DB12061	Pardoprunox	Drug
NCBI_2202	Efemp1	Gene/Protein
NCBI_63920	Zbed8	Gene/Protein
GO_15729	Oxaloacetate Transport	Biological process
GO_10721	Negative Regulation Of Cell Development	Biological process
UBERON_15015	Supraoccipital Endochondral Element	Anatomy
UBERON_2005259	Continuous Capillary	Anatomy
NCBI_131368	Zpld1	Gene/Protein
GO_1905475	Regulation Of Protein Localization To Membrane	Biological process
GO_34519	Cytoplasmic Rna Cap Binding Complex	Cellular component
HPO_5206	Pancreatic Pseudocyst	Effect/Phenotype
NCBI_727826	Rps11p5	Gene/Protein
GO_8206	Bile Acid Metabolic Process	Biological process
NCBI_81697	Or2b2	Gene/Protein
MONDO_16786	Partial Hydatidiform Mole	Disease
MONDO_5382	Bone Paget Disease	Disease
HPO_11209	Eeg With Generalized Slow Activity Grade 4	Effect/Phenotype
GO_70537	Histone H2a K63-linked Deubiquitination	Biological process
NCBI_27285	Tekt2	Gene/Protein
UBERON_13771	Line Connecting Laterally Paired Nipples	Anatomy
UBERON_13166	Vallecula Of Cerebellum	Anatomy
HPO_12259	Absent Inner And Outer Dynein Arms	Effect/Phenotype
NCBI_140894	Cnbd2	Gene/Protein
DrugBank_DB00030	Insulin Human	Drug
GO_2000336	Negative Regulation Of Endothelial Microparticle Formation	Biological process
GO_1905765	Negative Regulation Of Protection From Non-homologous End Joining At Telomere	Biological process
UBERON_35026	Amygdalohippocampal Transition Area	Anatomy
UBERON_2958	Medial Lemniscus Of Pons	Anatomy
MONDO_100057	Food-dependent Exercise-induced Anaphylaxis	Disease
GO_120279	Z Granule	Cellular component
HPO_294	Low Anterior Hairline	Effect/Phenotype
GO_98535	De Novo Centriole Assembly Involved In Multi-ciliated Epithelial Cell Differentiation	Biological process
NCBI_56892	Tcim	Gene/Protein
DrugBank_DB13140	Bezlotoxumab	Drug
NCBI_10859	Lilrb1	Gene/Protein
MONDO_6618	Vibratory Urticaria	Disease
GO_102478	Beta-l-arabinofuranosidase Activity	Molecular function
GO_1905673	Positive Regulation Of Lysosome Organization	Biological process
NCBI_654350	Rpl9p25	Gene/Protein
MONDO_5615	Plasmacytoma	Disease
GO_2644	Negative Regulation Of Tolerance Induction	Biological process
MONDO_21163	Kidney Neoplasm	Disease
MONDO_40654	Autosomal Dominant Oculocutaneous Albinism	Disease
UBERON_1007	Digestive System	Anatomy
DrugBank_DB08389	6,7-dimethoxy-4-[(3r)-3-(2-naphthyloxy)pyrrolidin-1-yl]quinazoline	Drug
DrugBank_DB01108	Trilostane	Drug
DrugBank_DB06715	Potassium Iodide	Drug
GO_1900668	Negative Regulation Of Endocrocin Biosynthetic Process	Biological process
NCBI_203547	Vma21	Gene/Protein
HPO_11086	Dentinogenesis Imperfecta Of Primary And Permanent Teeth	Effect/Phenotype
GO_7217	Tachykinin Receptor Signaling Pathway	Biological process
UBERON_4995	Mucosa Of Body Of Stomach	Anatomy
UBERON_6764	Anterior Communicating Artery	Anatomy
UBERON_4444	Proximal Epiphysis Of Distal Phalanx Of Manual Digit 1	Anatomy
NCBI_732538	Fbxo36p1	Gene/Protein
GO_21769	Orbitofrontal Cortex Development	Biological process
GO_47104	Hexadecanal Dehydrogenase (acylating) Activity	Molecular function
NCBI_26687	Or4e1	Gene/Protein
HPO_10319	Abnormality Of The 2nd Toe	Effect/Phenotype
MONDO_grouped_8054_16367_1907	Dermatomyositis	Disease
NCBI_28411	Ighv3-71	Gene/Protein
GO_36414	Histone Citrullination	Biological process
GO_33766	2-hydroxyquinoline 8-monooxygenase Activity	Molecular function
NCBI_51471	Nat8b	Gene/Protein
DrugBank_DB07248	7-pyridin-2-yl-n-(3,4,5-trimethoxyphenyl)-7h-pyrrolo[2,3-d]pyrimidin-2-amine	Drug
NCBI_130075	Or9a4	Gene/Protein
DrugBank_DB03333	(4-sulfamoyl-phenyl)-thiocarbamic Acid O-(2-thiophen-3-yl-ethyl) Ester	Drug
REACTOME_R-HSA-389958	Cooperation Of Prefoldin And Tric/cct  In Actin And Tubulin Folding	Pathway
NCBI_140875	Linc00028	Gene/Protein
NCBI_112714	Tuba3e	Gene/Protein
HPO_5930	Abnormality Of Epiphysis Morphology	Effect/Phenotype
NCBI_106481319	Rnu6-446p	Gene/Protein
UBERON_2005343	Endohypothalamic Tract	Anatomy
NCBI_220885	Rpsap15	Gene/Protein
UBERON_12398	Large Intestine Smooth Muscle Circular Layer	Anatomy
GO_1904360	Negative Regulation Of Spore Germination	Biological process
DrugBank_DB07030	(5-chloro-2-{[(3-nitrobenzyl)amino]carbonyl}phenoxy)acetic Acid	Drug
HPO_25129	Abnormal Small Intestinal Mucosa Morphology	Effect/Phenotype
DrugBank_DB02448	N-tridecanoic Acid	Drug
GO_60183	Apelin Receptor Signaling Pathway	Biological process
HPO_1475	Male-limited Autosomal Dominant	Effect/Phenotype
GO_32381	Negative Regulation Of Intracellular Sterol Transport	Biological process
NCBI_677834	Snora55	Gene/Protein
GO_70232	Regulation Of T Cell Apoptotic Process	Biological process
NCBI_1788	Dnmt3a	Gene/Protein
MONDO_16565	Syndromic Genetic Obesity	Disease
UBERON_24193	Medial Transverse Frontopolar Gyrus	Anatomy
DrugBank_DB12771	Hydroxytyrosol	Drug
MONDO_6993	Systolic Heart Failure	Disease
NCBI_3217	Hoxb7	Gene/Protein
MONDO_12035	Craniosynostosis-intracranial Calcifications Syndrome	Disease
GO_45444	Fat Cell Differentiation	Biological process
UBERON_3460	Arm Bone	Anatomy
HPO_10789	Abnormality Of The Leydig Cells	Effect/Phenotype
MONDO_grouped_12039_12058	Myocardial Infarction, Susceptibility To	Disease
HPO_11521	Deuteranopia	Effect/Phenotype
NCBI_102465136	Mir378j	Gene/Protein
MONDO_11063	Hidrotic Ectodermal Dysplasia, Christianson-fourie Type	Disease
MONDO_2134	Physiological Sexual Disorder	Disease
HPO_25531	Harlequin Phenomenon	Effect/Phenotype
HPO_2480	Hepatic Encephalopathy	Effect/Phenotype
HPO_10646	Cervical Spine Instability	Effect/Phenotype
GO_71269	L-homocysteine Biosynthetic Process	Biological process
NCBI_9117	Sec22c	Gene/Protein
DrugBank_DB00890	Dienestrol	Drug
NCBI_222962	Slc29a4	Gene/Protein
NCBI_83891	Snx25	Gene/Protein
MONDO_18599	Congenital Oculomotor Nerve Palsy	Disease
GO_1990210	Positive Regulation By Symbiont Of Indole Acetic Acid Levels In Host	Biological process
GO_97206	Nephrocyte Filtration	Biological process
MONDO_23147	Fetal Parainfluenza Virus Type 3 Syndrome	Disease
DrugBank_DB11871	Pf-00610355	Drug
HPO_25465	Abnormal Circulating Beta Globulin Level	Effect/Phenotype
HPO_33260	Livedo Racemosa	Effect/Phenotype
GO_32578	Aleurone Grain Membrane	Cellular component
HPO_5747	Easily Subluxated First Metacarpophalangeal Joints	Effect/Phenotype
GO_97728	9+0 Motile Cilium	Cellular component
GO_36398	Tcr Signalosome	Cellular component
NCBI_347454	Sowahd	Gene/Protein
REACTOME_R-HSA-173107	Binding And Entry Of Hiv Virion	Pathway
GO_9530	Primary Cell Wall	Cellular component
NCBI_282991	Bloc1s2	Gene/Protein
GO_34967	Set3 Complex	Cellular component
NCBI_729956	Shisa7	Gene/Protein
GO_32205	Negative Regulation Of Telomere Maintenance	Biological process
UBERON_6001649	Insect Imaginal Disc Primordium	Anatomy
GO_72528	Pyrimidine-containing Compound Biosynthetic Process	Biological process
NCBI_114926	Smim19	Gene/Protein
NCBI_54988	Acsm5	Gene/Protein
GO_50678	Regulation Of Epithelial Cell Proliferation	Biological process
NCBI_3671	Islr	Gene/Protein
GO_30728	Ovulation	Biological process
GO_6710	Androgen Catabolic Process	Biological process
MONDO_26724	Paganini-miozzo Syndrome	Disease
DrugBank_DB08838	Agmatine	Drug
GO_30255	Protein Secretion By The Type Iv Secretion System	Biological process
GO_62027	Positive Regulation Of Scf-dependent Proteasomal Ubiquitin-dependent Catabolic Process	Biological process
HPO_12744	Femoral Aplasia	Effect/Phenotype
GO_90125	Cell-cell Adhesion Involved In Synapse Maturation	Biological process
GO_32427	Gbd Domain Binding	Molecular function
GO_140451	Counting Factor Complex	Cellular component
NCBI_100289133	Krt8p32	Gene/Protein
GO_18755	2-chloro-4-hydroxy-6-amino-1,3,5-triazine Aminohydrolase Activity	Molecular function
GO_48565	Digestive Tract Development	Biological process
MONDO_13116	Congenital Cataract-progressive Muscular Hypotonia-hearing Loss-developmental Delay Syndrome	Disease
REACTOME_R-HSA-9656223	Signaling By Raf1 Mutants	Pathway
UBERON_18319	Extramural Oviduct	Anatomy
HPO_31850	Abnormal Hematocrit	Effect/Phenotype
GO_46896	N-terminal Peptidyl-leucine Methylation	Biological process
GO_19239	Deaminase Activity	Molecular function
UBERON_4874	Somatopleure	Anatomy
HPO_1216	Delayed Ossification Of Carpal Bones	Effect/Phenotype
NCBI_140732	Sun5	Gene/Protein
GO_61604	Molybdopterin-synthase Sulfurtransferase Activity	Molecular function
MONDO_15836	Bicervical Bicornuate Uterus With Patent Cervix And Vagina	Disease
GO_1905133	Negative Regulation Of Meiotic Chromosome Separation	Biological process
GO_50830	Defense Response To Gram-positive Bacterium	Biological process
NCBI_129684	Cntnap5	Gene/Protein
NCBI_100129032	Glyatl1p1	Gene/Protein
UBERON_2039	Inferior Phrenic Vein	Anatomy
GO_1900044	Regulation Of Protein K63-linked Ubiquitination	Biological process
NCBI_79724	Znf768	Gene/Protein
GO_47400	Phosphonoacetate Hydrolase Activity	Molecular function
GO_16161	Beta-amylase Activity	Molecular function
NCBI_168455	Ccdc71l	Gene/Protein
GO_1901862	Negative Regulation Of Muscle Tissue Development	Biological process
UBERON_7721	Interphalangeal Joint Of Pes	Anatomy
UBERON_4718	Brodmann (1909) Area 26	Anatomy
GO_1990227	Paranodal Junction Maintenance	Biological process
GO_51639	Actin Filament Network Formation	Biological process
UBERON_36351	Wall Of Brachiocephalic Artery	Anatomy
DrugBank_DB07347	4-(2-aminoethyl)benzenesulfonyl Fluoride	Drug
GO_1900689	Regulation Of Gliotoxin Biosynthetic Process	Biological process
GO_140580	Mitochondrion Autophagosome Adaptor Activity	Molecular function
NCBI_6124	Rpl4	Gene/Protein
HPO_10917	Abnormal Circulating Tyrosine Concentration	Effect/Phenotype
HPO_100237	Proximal Foot Symphalangism	Effect/Phenotype
GO_6913	Nucleocytoplasmic Transport	Biological process
GO_30212	Hyaluronan Metabolic Process	Biological process
GO_17059	Serine C-palmitoyltransferase Complex	Cellular component
MONDO_2606	Epithelioid Type Angiomyolipoma	Disease
NCBI_10076	Ptpru	Gene/Protein
HPO_5560	Imbalanced Hemoglobin Synthesis	Effect/Phenotype
CTD_C021170	Decanaldehyde	Exposure
GO_50258	Riboflavinase Activity	Molecular function
HPO_30635	Retinal Dystrophy With Early Macular Involvement	Effect/Phenotype
NCBI_64216	Tfb2m	Gene/Protein
HPO_10571	Elevated Levels Of Phytanic Acid	Effect/Phenotype
GO_19817	Vesicle Fusion With Peroxisome	Biological process
GO_33265	Choline Binding	Molecular function
GO_3109	Positive Regulation Of The Force Of Heart Contraction By Circulating Norepinephrine	Biological process
MONDO_7297	Adan Amyloidosis	Disease
GO_6707	Cholesterol Catabolic Process	Biological process
GO_102421	Curcumin-4'-o-beta-d-gentiobioside 1,6-glucosyltransferase Activity	Molecular function
DrugBank_DB08641	(2s,3s)-3-formyl-2-({[(4-nitrophenyl)sulfonyl]amino}methyl)pentanoic Acid	Drug
NCBI_767557	Sys1-dbndd2	Gene/Protein
HPO_40182	Inappropriate Sinus Tachycardia	Effect/Phenotype
DrugBank_DB08173	5-chloro-n-(2-(4-(2-oxopyridin-1(2h)-yl)benzamido)ethyl)thiophene-2-carboxamide	Drug
GO_1990072	Trappiii Protein Complex	Cellular component
GO_1746	Bolwig's Organ Morphogenesis	Biological process
HPO_8365	Abnormality Of The Talus	Effect/Phenotype
GO_90633	Keto-deoxynonulosonic Acid (kdn) Cytidylyltransferase Activity	Molecular function
NCBI_2574	Gage2c	Gene/Protein
GO_44722	Renal Phosphate Excretion	Biological process
GO_18532	5,10-methenyl-5,6,7,8-tetrahydromethanopterin Dehydrogenase Activity	Molecular function
GO_43209	Myelin Sheath	Cellular component
MONDO_43303	Hyperacusis	Disease
DrugBank_DB04770	O6-(r)-roscovitine, R-2-(6-benzyloxy-9-isopropyl-9h-purin-2-ylamino)-butan-1-ol	Drug
NCBI_100129075	Ktn1-as1	Gene/Protein
GO_102706	Butein:oxygen Oxidoreductase Activity	Molecular function
NCBI_26	Aoc1	Gene/Protein
MONDO_17348	Lymphoepithelial-like Carcinoma	Disease
MONDO_5778	Haemonchiasis	Disease
NCBI_94233	Opn4	Gene/Protein
GO_150047	G Protein-coupled Neurotransmitter Receptor Activity Involved In Regulation Of Presynaptic Membrane Potential	Molecular function
NCBI_3906	Lalba	Gene/Protein
NCBI_6345	Srl	Gene/Protein
GO_17109	Glutamate-cysteine Ligase Complex	Cellular component
DrugBank_DB00035	Desmopressin	Drug
GO_30414	Peptidase Inhibitor Activity	Molecular function
GO_1902288	Regulation Of Defense Response To Oomycetes	Biological process
HPO_100375	Aplasia/hypoplasia Of The Proximal Phalanx Of The 3rd Toe	Effect/Phenotype
UBERON_3289	Meninx Of Telencephalon	Anatomy
MONDO_22771	Circumscribed Disseminated Keratosis Jadassohn Lew Type	Disease
GO_61448	Connective Tissue Development	Biological process
NCBI_100500890	Mir3611	Gene/Protein
GO_47519	Quinate Dehydrogenase (quinone) Activity	Molecular function
DrugBank_DB04432	Zk-805623	Drug
GO_1700	Embryonic Development Via The Syncytial Blastoderm	Biological process
GO_8420	Rna Polymerase Ii Ctd Heptapeptide Repeat Phosphatase Activity	Molecular function
HPO_410051	Increased Level Of 3-hydroxy-3-methylglutaric Acid In Urine	Effect/Phenotype
GO_2000932	Positive Regulation Of Cellobiose Metabolic Process	Biological process
GO_110055	Negative Regulation Of Actin Filament Annealing	Biological process
MONDO_24572	Immunodeficiency-related Disorder	Disease
MONDO_1470	Anal Margin Squamous Cell Carcinoma	Disease
GO_60847	Endothelial Cell Fate Specification	Biological process
NCBI_79905	Tmc7	Gene/Protein
DrugBank_DB00157	Nadh	Drug
DrugBank_DB11812	Talaporfin	Drug
GO_1903702	Esophagus Development	Biological process
GO_1900588	Violaceol I Metabolic Process	Biological process
UBERON_16	Endocrine Pancreas	Anatomy
UBERON_35273	Superior Thoracic Artery	Anatomy
GO_45995	Regulation Of Embryonic Development	Biological process
UBERON_14382	Collection Of Hairs On Head Or Neck	Anatomy
NCBI_112574	Snx18	Gene/Protein
MONDO_1903	Calcific Tendinitis	Disease
MONDO_19183	Inherited Odontologic Disease	Disease
UBERON_2001474	Sublingual Dorsal And Ventral Separate	Anatomy
UBERON_2007035	Spinal Cord Neural Rod	Anatomy
MONDO_17067	Cervicothoracic Spina Bifida Aperta	Disease
MONDO_6211	Fibrous Hamartoma Of Infancy	Disease
DrugBank_DB00224	Indinavir	Drug
GO_71555	Cell Wall Organization	Biological process
GO_1409	Guanine Nucleotide Transmembrane Transporter Activity	Molecular function
GO_71439	Clathrin Complex	Cellular component
GO_43989	Histone H4-s1 Phosphorylation	Biological process
HPO_31416	Abnormal Nasal Mucus Secretion	Effect/Phenotype
MONDO_grouped_44724_9787_12435_9611_44723_9610_17359	3-methylglutaconic Aciduria	Disease
UBERON_4517	Smooth Muscle Tissue Of Respiratory Bronchiole	Anatomy
MONDO_17161	Frontotemporal Dementia With Motor Neuron Disease	Disease
MONDO_11347	Craniosynostosis With Ectopia Lentis	Disease
HPO_11211	Eeg With Photoparoxysmal Response Grade I	Effect/Phenotype
GO_70877	Microprocessor Complex	Cellular component
NCBI_106481040	Rn7sl430p	Gene/Protein
HPO_9577	Short Middle Phalanx Of The 2nd Finger	Effect/Phenotype
UBERON_9734	Sublaminar Layers S2 Or S3 Or S4	Anatomy
GO_71494	Cellular Response To Uv-c	Biological process
MONDO_11373	Urinary Tract Infections, Recurrent, Susceptibility To	Disease
UBERON_4263	Upper Arm Skin	Anatomy
MONDO_11953	Familial Acute Necrotizing Encephalopathy	Disease
GO_42550	Photosystem I Stabilization	Biological process
MONDO_10153	Trichoodontoonychial Dysplasia	Disease
NCBI_100302213	Mir1181	Gene/Protein
DrugBank_DB11193	Papain	Drug
GO_70903	Mitochondrial Trna Thio-modification	Biological process
DrugBank_DB01155	Gemifloxacin	Drug
NCBI_1230	Ccr1	Gene/Protein
DrugBank_DB05183	Mln0415	Drug
NCBI_392197	Usp17l7	Gene/Protein
UBERON_4701	Venous System Endothelium	Anatomy
NCBI_23043	Tnik	Gene/Protein
UBERON_3000644	Processus Lingularis Of Nasal Skeleton	Anatomy
GO_97662	Scf-das1 Ubiquitin Ligase Complex	Cellular component
MONDO_5146	Post-traumatic Stress Disorder	Disease
MONDO_16212	Cyclosporosis	Disease
NCBI_60506	Nyx	Gene/Protein
NCBI_163154	Prr22	Gene/Protein
HPO_100197	Ivory Epiphysis Of The Proximal Phalanx Of The 4th Toe	Effect/Phenotype
GO_32747	Positive Regulation Of Interleukin-23 Production	Biological process
NCBI_339344	Mypop	Gene/Protein
MONDO_100053	Anaphylaxis	Disease
NCBI_400550	Fendrr	Gene/Protein
DrugBank_DB06064	Kai-1455	Drug
GO_31769	Glucagon Receptor Binding	Molecular function
GO_9529	Plastid Intermembrane Space	Cellular component
NCBI_7322	Ube2d2	Gene/Protein
NCBI_23242	Cobl	Gene/Protein
HPO_32058	Focal Cortical Dysplasia Type Iiid	Effect/Phenotype
UBERON_2002261	Dorsal Fin Spine	Anatomy
GO_1904479	Negative Regulation Of Intestinal Absorption	Biological process
GO_71810	Regulation Of Fever Generation By Regulation Of Prostaglandin Secretion	Biological process
MONDO_grouped_100058_9385	Hypervalinemia And Hyperleucine-isoleucinemia	Disease
MONDO_11686	Dna Ligase Iv Deficiency	Disease
GO_1904577	Cellular Response To Tunicamycin	Biological process
GO_10139	Pyrimidine Deoxyribonucleotide Salvage	Biological process
HPO_11645	Dilatation Of The Sinus Of Valsalva	Effect/Phenotype
GO_1901060	P-hydroxyphenyl Lignin Biosynthetic Process	Biological process
NCBI_55240	Steap3	Gene/Protein
GO_36054	Protein-malonyllysine Demalonylase Activity	Molecular function
NCBI_23705	Cadm1	Gene/Protein
DrugBank_DB01612	Amyl Nitrite	Drug
NCBI_9369	Nrxn3	Gene/Protein
DrugBank_DB04619	Acetophenone	Drug
HPO_4188	Abnormal 4th Finger Morphology	Effect/Phenotype
GO_61178	Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus	Biological process
MONDO_24422	Auditory Perceptual Disorders	Disease
HPO_32913	Focal Aware Pedal Automatism Seizure	Effect/Phenotype
NCBI_51750	Rtel1	Gene/Protein
UBERON_1656	Retromandibular Vein	Anatomy
UBERON_5865	Pre-muscle Condensation	Anatomy
GO_1905717	Positive Regulation Of Cornification	Biological process
MONDO_15546	Non-distal Monosomy 10q	Disease
DrugBank_DB01249	Iodixanol	Drug
MONDO_20417	Right Aortic Arch (disease)	Disease
GO_1902265	Abscisic Acid Homeostasis	Biological process
GO_18505	Cis-1,2-dihydro-1,2-dihydroxynaphthalene Dehydrogenase Activity	Molecular function
NCBI_106480503	Rn7sl344p	Gene/Protein
UBERON_3712	Cavernous Sinus	Anatomy
GO_7488	Histoblast Morphogenesis	Biological process
GO_45129	Nad-independent Histone Deacetylase Activity	Molecular function
HPO_12161	External Carotid Artery Dissection	Effect/Phenotype
UBERON_5586	Rhombomere 7 Lateral Wall	Anatomy
NCBI_23210	Jmjd6	Gene/Protein
NCBI_9143	Syngr3	Gene/Protein
HPO_1410	Decreased Liver Function	Effect/Phenotype
GO_21732	Midbrain-hindbrain Boundary Maturation	Biological process
GO_1900663	Positive Regulation Of Emericellamide A Biosynthetic Process	Biological process
UBERON_1760	Frontal Sinus	Anatomy
UBERON_2001979	Hyomandibula-metapterygoid Joint	Anatomy
GO_33258	Plastid Dna Metabolic Process	Biological process
HPO_31417	Rhinorrhea	Effect/Phenotype
UBERON_2001951	Skin Flap	Anatomy
NCBI_23389	Med13l	Gene/Protein
NCBI_54534	Mrpl50	Gene/Protein
GO_9961	Response To 1-aminocyclopropane-1-carboxylic Acid	Biological process
GO_61525	Hindgut Development	Biological process
GO_4956	Prostaglandin D Receptor Activity	Molecular function
UBERON_6093	Precuneus Cortex	Anatomy
GO_99089	Establishment Of Endoplasmic Reticulum Localization To Postsynapse	Biological process
REACTOME_R-HSA-2197563	Notch2 Intracellular Domain Regulates Transcription	Pathway
MONDO_14873	Nevus Comedonicus Syndrome	Disease
GO_70754	Regulation Of Interleukin-35 Production	Biological process
MONDO_13890	Congenital Myopathy With Internal Nuclei And Atypical Cores	Disease
DrugBank_DB00997	Doxorubicin	Drug
HPO_7446	Palmoplantar Blistering	Effect/Phenotype
GO_98524	Neuromuscular Junction Of Somatic Muscle Myotube	Cellular component
UBERON_11214	Nucleus Of Midbrain Tectum	Anatomy
UBERON_22358	Placenta Blood Vessel	Anatomy
NCBI_100423036	Mir2355	Gene/Protein
MONDO_22428	Aluminosis	Disease
HPO_30379	Abnormal Proportion Of Transitional B Cells	Effect/Phenotype
GO_1901335	Lactone Catabolic Process	Biological process
GO_31261	Dna Replication Preinitiation Complex	Cellular component
GO_90225	Regulation Of Spindle Density	Biological process
NCBI_22949	Ptgr1	Gene/Protein
GO_3246	Embryonic Cardiac Muscle Cell Growth Involved In Heart Morphogenesis	Biological process
MONDO_10523	X-linked Reticulate Pigmentary Disorder	Disease
MONDO_8425	Omphalocele Syndrome, Shprintzen-goldberg Type	Disease
GO_9904	Chloroplast Accumulation Movement	Biological process
GO_5823	Central Plaque Of Spindle Pole Body	Cellular component
GO_15779	Glucuronoside Transport	Biological process
GO_98807	Chloroplast Thylakoid Membrane Protein Complex	Cellular component
HPO_33034	Anti-citrullinated Protein Antibody Positivity	Effect/Phenotype
NCBI_4548	Mtr	Gene/Protein
HPO_1857	Short Distal Phalanx Of Toe	Effect/Phenotype
NCBI_119016	Agap4	Gene/Protein
GO_71233	Cellular Response To Leucine	Biological process
GO_2507	Tolerance Induction	Biological process
GO_35004	Phosphatidylinositol 3-kinase Activity	Molecular function
NCBI_164091	Paqr7	Gene/Protein
MONDO_44646	Early-onset Progressive Diffuse Brain Atrophy-microcephaly-muscle Weakness-optic Atrophy Syndrome	Disease
NCBI_10612	Trim3	Gene/Protein
GO_33085	Negative Regulation Of T Cell Differentiation In Thymus	Biological process
GO_1904850	Negative Regulation Of Establishment Of Protein Localization To Telomere	Biological process
NCBI_2286	Fkbp2	Gene/Protein
UBERON_2002292	Epaxial Basal Fulcrum	Anatomy
GO_1900956	Regulation Of 17-methylnonadec-1-ene Biosynthetic Process	Biological process
UBERON_2002006	Axillary Pore	Anatomy
GO_70611	Histone Methyltransferase Activity (h3-r2 Specific)	Molecular function
GO_15421	Abc-type Oligopeptide Transporter Activity	Molecular function
